Combination,Modularized Accuracy,Trained Model Accuracy,Accuracy Delta,Update Time,Scratch Time
(emnist:29-30-58-)(mnist:2-),0.9426826866259602,0.9936970652,-0.05101437857403979,0.667521059513092,10.35998797
(emnist:0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-)(fmnist:0-2-3-4-6-8-9-)(kmnist:0-1-2-3-4-5-6-7-8-)(mnist:0-1-2-3-4-5-6-7-8-9-),0.7921858262389355,0.8201429216,-0.0279570953610645,4.793373233970555,236.3657827
(emnist:4-6-45-)(fmnist:2-4-9-)(kmnist:0-1-2-3-4-6-7-8-9-)(mnist:0-1-4-5-7-),0.9097634168469537,0.9440295903,-0.03426617345304628,1.5198425769805908,76.47038603
(emnist:24-61-)(fmnist:4-)(kmnist:2-7-)(mnist:0-),0.9091650168859905,0.9841621055,-0.07499708861400955,0.839568018913269,20.66830516
(emnist:0-2-6-23-26-31-32-37-38-41-44-46-50-51-55-59-)(kmnist:0-1-2-3-6-7-8-9-),0.8045269225362013,0.9365106144,-0.13198369186379877,1.9708292285601299,69.63777518
(emnist:2-22-23-29-31-53-)(fmnist:8-)(kmnist:0-2-8-)(mnist:0-1-2-3-4-5-7-8-9-),0.9367979121751957,0.9789704603,-0.04217254812480431,1.580475091934204,67.90917087
(emnist:0-2-3-4-5-6-8-11-12-13-14-15-16-17-21-22-24-25-26-27-28-30-33-34-35-37-38-39-40-41-43-44-45-46-47-48-50-51-53-56-57-58-60-61-)(fmnist:0-1-2-4-6-7-8-9-)(kmnist:0-1-2-3-5-6-7-8-9-)(mnist:0-1-2-4-5-6-7-8-9-),0.8101455099389737,0.8552470491,-0.04510153916102633,4.304650255611965,331.466167
(emnist:17-42-48-54-)(mnist:1-3-6-8-9-),0.9487107228406368,0.9811187826,-0.03240805975936312,0.9224630991617838,14.64450979
(emnist:1-2-3-4-5-7-8-9-10-11-12-15-16-17-20-21-23-24-25-26-28-29-33-35-36-40-41-43-48-50-51-53-56-58-59-60-)(kmnist:6-),0.856559507016111,0.9280941421,-0.07153463508388891,2.5486541116559827,156.5917649
(fmnist:0-1-2-3-4-5-6-7-8-9-)(kmnist:0-1-3-4-5-6-7-9-),0.8153333333333334,0.8779444444,-0.06261111106666661,1.4619186189439561,40.37382507
