Combination,Modularized Accuracy,Trained Model Accuracy,Accuracy Delta,Update Time,Scratch Time
(emnist:0-2-3-4-5-6-8-11-12-13-14-15-16-17-21-22-24-25-26-27-28-30-33-34-35-37-38-39-40-41-43-44-45-46-47-48-50-51-53-56-57-58-60-61-)(fmnist:0-1-2-4-6-7-8-9-)(kmnist:0-1-2-3-5-6-7-8-9-)(mnist:0-1-2-4-5-6-7-8-9-),0.8321729297,0.8552470491,-0.02980290275,18.17013038,331.466167
(emnist:17-42-48-54-)(mnist:1-3-6-8-9-),0.9752007891,0.9811187826,-0.004649852084,7.098601898,14.64450979
(emnist:1-2-3-4-5-7-8-9-10-11-12-15-16-17-20-21-23-24-25-26-28-29-33-35-36-40-41-43-48-50-51-53-56-58-59-60-)(kmnist:6-),0.8867522954,0.9280941421,-0.0394733586,12.32149,156.5917649
(fmnist:0-1-2-3-4-5-6-7-8-9-)(kmnist:0-1-3-4-5-6-7-9-),0.8682777778,0.8779444444,-0.02155555554,9.949468825,40.37382507
(emnist:1-)(fmnist:3-)(kmnist:0-4-7-8-)(mnist:2-),0.9543763145,0.9757320822,-0.02014237179,6.239340544,16.95368505
(emnist:0-1-3-4-5-6-9-10-11-12-15-16-17-18-19-20-21-23-24-25-26-27-28-29-30-31-32-33-34-35-36-38-39-40-42-43-44-45-46-47-48-49-50-53-54-55-56-57-58-59-60-61-)(fmnist:1-5-8-)(kmnist:1-4-5-6-)(mnist:0-1-2-3-4-5-6-8-9-),0.7840841582,0.836673887,-0.03825870782,18.91816847,270.3753741
(emnist:3-8-10-12-18-21-23-24-25-29-30-38-43-48-49-52-60-)(fmnist:2-5-6-7-9-)(kmnist:1-2-3-4-5-6-7-8-9-)(mnist:1-3-6-9-),0.9233151684,0.9313129729,-0.01013447291,12.41996506,172.661828
(emnist:0-13-19-26-35-39-44-46-48-56-58-)(fmnist:3-6-)(kmnist:0-1-4-5-6-8-9-),0.923796855,0.9393320348,-0.01933583548,10.09623393,37.26296568
(emnist:0-1-2-3-4-5-6-7-8-9-10-11-15-16-18-20-21-22-23-24-26-27-28-29-30-31-33-34-35-36-37-38-40-41-42-43-44-45-46-47-48-49-50-51-54-55-56-57-58-59-61-)(kmnist:1-2-4-5-8-9-)(mnist:4-7-),0.7928764693,0.8351740963,-0.03817254375,17.59462981,224.465368
(emnist:2-5-13-14-17-20-22-24-27-28-30-31-33-37-38-42-43-47-53-54-56-58-)(fmnist:2-3-6-7-)(kmnist:2-3-4-8-9-)(mnist:3-7-8-),0.8835406936,0.9136940437,-0.03234406643,10.2328202,72.17047071
(emnist:4-5-7-19-20-38-42-46-49-51-52-60-)(fmnist:0-1-2-3-5-6-7-8-9-),0.9108403228,0.9364772907,-0.03320145591,10.00668855,35.65354609
(emnist:2-3-4-5-7-9-15-16-20-22-24-25-27-28-31-32-33-37-39-40-42-43-46-49-54-55-56-57-59-60-61-)(mnist:5-6-9-),0.8746538886,0.9249243218,-0.05289585817,9.904540588,161.1335309
(fmnist:0-9-)(kmnist:0-3-4-5-)(mnist:1-2-5-7-),0.9615346486,0.974422524,-0.01665510064,5.583741188,20.6450851
(emnist:11-12-16-18-21-29-36-37-44-47-50-51-54-55-)(fmnist:3-6-)(kmnist:0-1-2-3-4-6-9-),0.8610715249,0.8775180064,-0.02696144509,10.55457651,59.13925028
(emnist:0-1-2-3-5-8-9-10-11-12-14-15-16-17-18-20-21-22-23-25-26-27-29-31-32-34-35-37-38-39-41-42-45-46-47-48-50-51-52-53-54-55-56-57-58-59-60-)(kmnist:0-1-2-3-8-9-)(mnist:0-4-7-),0.8057807217,0.8510815693,-0.05292046872,16.54301045,182.9500921
(emnist:0-2-3-6-7-8-9-10-11-12-16-17-20-23-25-28-29-31-32-34-37-39-40-41-42-44-45-48-49-54-55-56-57-59-60-61-)(kmnist:0-1-3-4-5-6-7-8-9-),0.8819761785,0.9127692857,-0.02440045822,14.13622807,103.3315651
(fmnist:0-1-2-3-4-5-6-7-9-)(kmnist:0-1-3-4-5-7-8-)(mnist:5-),0.8708264267,0.8818375562,-0.02048306894,8.321205756,38.53054285
(emnist:0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-)(kmnist:3-)(mnist:0-2-4-6-8-9-),0.7805010628,0.8266400558,-0.04474354602,17.7500297,242.1920331
(emnist:0-3-4-5-8-10-12-13-18-21-22-24-26-28-29-31-34-35-37-40-41-48-49-52-53-57-58-60-61-)(fmnist:0-7-),0.8511638389,0.877965938,-0.03533369819,10.76454282,99.90880513
(fmnist:0-3-5-7-9-)(kmnist:3-4-5-8-9-),0.9252,0.9443,-0.0247,6.859276843,27.83915424
(fmnist:3-7-8-)(mnist:1-2-3-9-),0.9887280824,0.9924853883,-0.004731422255,5.038677556,13.09592104
(kmnist:4-5-6-7-8-)(mnist:0-1-2-3-4-5-6-7-8-9-),0.9501333333,0.9568666667,-0.006466666667,7.006829516,53.85947108
(emnist:1-18-20-29-31-33-40-58-59-)(fmnist:0-1-2-3-4-5-7-8-9-)(mnist:3-4-5-6-),0.9065738067,0.9178189231,-0.01963648715,8.727186474,67.46655393
(emnist:0-1-2-3-4-5-7-8-9-10-12-13-15-16-17-18-19-20-21-23-25-26-27-28-29-32-33-34-35-36-37-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-58-60-61-)(fmnist:3-4-5-6-7-)(kmnist:0-1-7-)(mnist:1-3-4-5-6-7-9-),0.8061299465,0.8619974808,-0.04897484344,16.24274545,261.675384
(fmnist:1-)(mnist:0-1-2-3-4-5-6-7-8-),0.9804824342,0.9837854069,-0.004203783366,6.138492274,18.12794805
(emnist:7-8-12-19-53-)(fmnist:2-4-5-7-9-)(kmnist:2-4-)(mnist:0-5-9-),0.9613106538,0.9753967651,-0.01598450903,8.128121996,60.24446392
(emnist:16-26-39-51-57-)(kmnist:0-1-4-8-9-),0.9257667979,0.9443847715,-0.01694712975,6.740778756,19.60877013
(fmnist:1-4-5-6-7-9-)(mnist:0-1-2-3-4-5-6-7-8-9-),0.9595,0.9636875,-0.007375,6.98792614,35.66834998
(emnist:0-1-2-3-4-5-7-8-11-12-13-15-16-17-18-19-20-23-25-27-28-29-30-33-34-35-37-39-40-41-42-43-44-45-47-48-49-50-51-54-56-57-58-59-60-61-)(fmnist:0-)(kmnist:0-)(mnist:0-1-2-3-5-6-7-8-9-),0.8107857958,0.8651467004,-0.0555435576,15.0750143,139.776226
(fmnist:2-8-)(mnist:2-4-8-),0.9853648757,0.990978348,-0.007016840435,5.072012663,5.207634926
(emnist:0-8-)(fmnist:2-5-6-8-9-)(mnist:3-4-),0.9733739064,0.9784817693,-0.006683692877,6.630636427,20.61493611
(emnist:0-1-2-3-4-6-10-15-16-17-19-21-22-31-36-37-38-39-41-44-48-50-51-52-53-55-58-59-60-)(kmnist:0-1-2-3-4-5-7-9-)(mnist:0-5-7-8-9-),0.8744814627,0.9161234372,-0.03294066636,14.29794519,172.8987367
(emnist:0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-)(fmnist:0-1-2-3-4-5-6-7-8-9-)(kmnist:0-1-2-3-4-5-6-7-8-9-)(mnist:0-2-3-4-5-6-7-9-),0.7999292718,0.8211130681,-0.02529574108,22.76158399,338.8953447
(emnist:4-7-10-15-21-30-34-)(mnist:0-1-5-8-),0.9589492472,0.9810992632,-0.02073131669,6.816752672,33.69623184
(emnist:0-1-3-4-5-6-7-8-9-10-11-13-14-15-16-19-20-21-22-24-26-27-29-30-31-32-34-35-36-38-39-40-41-42-43-45-48-49-50-51-52-55-56-57-58-60-61-)(fmnist:0-1-2-4-5-6-7-8-9-)(kmnist:2-4-6-8-9-)(mnist:1-2-),0.8423004708,0.8692250062,-0.03336200594,16.62349089,265.088129
(emnist:0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-)(fmnist:2-4-5-6-7-8-9-)(kmnist:0-1-2-3-4-5-6-7-8-9-)(mnist:1-2-3-4-5-6-8-9-),0.7957733481,0.8220745663,-0.02207030696,19.66150784,354.8171079
(emnist:3-8-12-28-30-34-43-58-)(fmnist:1-2-3-4-5-7-8-9-)(kmnist:0-5-6-9-)(mnist:0-1-3-4-7-8-9-),0.9548055904,0.9639918454,-0.01277233316,10.54593271,77.86666703
(emnist:25-27-44-)(fmnist:5-6-7-8-)(kmnist:0-5-8-)(mnist:3-),0.9601616086,0.9735976698,-0.02048294653,5.625821374,12.40721011
(emnist:7-54-)(kmnist:5-7-9-),0.9753550543,0.9843358396,-0.0108604845,6.501850271,12.38827324
(emnist:1-3-16-22-34-57-)(fmnist:8-)(mnist:1-3-),0.983370883,0.9933483532,-0.006115223681,6.166134093,37.38348603
(emnist:1-2-4-5-7-10-14-15-17-18-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-46-47-48-50-51-52-53-57-58-59-60-61-)(fmnist:0-2-4-6-7-9-),0.7901052733,0.8385406606,-0.03388786941,16.48016562,239.453898
(fmnist:0-2-3-4-5-6-7-8-9-)(kmnist:0-1-2-3-4-5-6-7-8-)(mnist:1-3-4-5-6-7-8-9-),0.8944512852,0.8912575035,-0.009119593663,9.088306363,60.07952809
(emnist:0-1-3-5-7-8-9-10-11-13-18-22-23-24-25-27-28-29-30-32-33-34-36-38-41-43-47-50-51-54-55-56-57-60-)(kmnist:1-2-4-6-7-8-9-),0.764566367,0.8357797166,-0.0405982647,11.38056035,203.2682168
(emnist:0-1-2-3-5-7-8-9-10-12-14-15-18-19-20-23-25-26-27-28-30-31-32-34-36-38-43-45-47-48-49-50-54-55-59-60-)(fmnist:3-4-6-7-8-)(kmnist:1-3-4-8-),0.8276287734,0.8825496577,-0.03285826503,17.02862183,218.889097
(emnist:1-2-3-4-6-9-12-16-19-22-23-24-26-27-30-31-32-34-35-37-38-39-40-42-44-46-48-49-51-52-53-55-57-59-61-)(fmnist:2-3-4-6-7-9-)(mnist:1-3-4-6-7-8-9-),0.8696394205,0.912051999,-0.04066959588,13.64752555,162.0248652
(kmnist:0-1-2-3-4-5-6-7-9-)(emnist:0-1-2-3-4-5-6-7-9-10-11-12-13-14-15-16-17-21-22-23-24-25-26-27-28-29-30-31-33-34-35-36-37-38-39-40-41-42-43-44-46-47-48-49-51-52-53-54-55-56-57-58-59-60-61-)(mnist:0-1-2-3-4-5-6-7-8-9-),0.8175536807,0.8407213403,-0.04144108122,18.23397581,290.5890307
(fmnist:4-6-9-)(kmnist:0-1-3-4-5-6-7-8-9-)(mnist:0-2-3-4-5-7-8-9-)(emnist:6-8-12-15-40-43-55-58-),0.9398530868,0.9467612315,-0.009072696692,12.47579558,93.28355908
(mnist:0-1-2-3-6-7-9-)(emnist:0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-)(kmnist:2-3-4-5-6-7-8-9-)(fmnist:0-1-3-6-8-),0.7849496245,0.8244806741,-0.03883495142,19.12069987,224.806603
(fmnist:0-1-2-3-4-5-6-7-8-9-)(mnist:2-3-5-6-9-)(emnist:0-1-3-4-6-7-8-9-11-12-13-14-15-16-17-18-19-20-21-22-23-24-26-27-28-29-30-31-32-33-34-35-36-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-)(kmnist:0-1-2-3-4-5-6-7-8-9-),0.7922792524,0.8234413061,-0.02717318468,20.13630451,340.250998
(mnist:0-1-)(kmnist:0-1-2-7-8-9-),0.9293900185,0.9425754775,-0.01219963031,5.136817366,16.16983509
(emnist:0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-)(mnist:0-1-2-3-4-5-6-7-8-9-)(fmnist:0-1-2-3-4-5-8-9-),0.7940710079,0.8321061918,-0.03619633269,18.61667787,268.5710769
(emnist:0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-)(mnist:0-1-2-3-4-5-7-8-9-)(kmnist:1-2-4-6-7-9-),0.7899515138,0.8275646165,-0.0474936052,17.14127018,265.9040747
(kmnist:0-1-3-4-5-6-7-8-)(mnist:0-1-2-4-7-9-),0.9338557109,0.9364675985,-0.003741352575,7.862519383,26.15606499
(fmnist:0-1-2-4-6-7-9-)(kmnist:7-)(emnist:24-)(mnist:0-2-3-5-6-),0.914787409,0.9337561663,-0.02789523141,6.447828787,40.47240901
(kmnist:5-9-)(fmnist:0-),0.9653333333,0.984,-0.0203333333,5.158564011,7.728965998
(mnist:0-1-3-6-8-)(kmnist:0-1-3-4-5-6-7-8-9-),0.9212491997,0.9297147329,-0.006473643073,9.011027609,23.70171905
(emnist:0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-59-60-61-)(kmnist:0-1-2-3-4-5-6-7-8-9-)(fmnist:0-1-3-4-5-6-7-8-9-),0.7971131257,0.828165472,-0.03023914226,18.03166174,315.0356629
(kmnist:0-1-2-3-4-5-6-7-8-9-)(emnist:0-1-2-3-5-6-9-11-13-14-15-17-19-20-21-22-23-24-25-28-29-31-33-34-35-36-38-39-40-43-45-46-47-48-50-51-52-56-57-58-59-60-61-)(mnist:0-1-3-6-8-9-),0.8095173465,0.8409007862,-0.03392042425,15.80052406,156.5312409
(kmnist:9-)(emnist:8-9-10-11-13-17-19-20-23-24-25-26-27-33-39-40-41-46-51-52-57-58-60-61-)(fmnist:0-1-2-3-4-5-6-7-8-9-),0.8801611735,0.9161762043,-0.04549981887,11.56223615,95.59117293
(kmnist:0-1-2-3-4-5-6-7-8-9-)(emnist:11-41-51-59-)(mnist:0-2-3-4-5-8-9-),0.9187316813,0.9126032507,0.005169197967,9.425930738,56.59723806
(mnist:1-2-4-6-7-9-)(fmnist:1-2-3-4-5-6-8-9-)(kmnist:0-1-2-3-4-6-8-9-)(emnist:4-39-55-),0.9180833668,0.9299929036,-0.02455956314,8.602887115,63.60648894
(emnist:1-4-6-7-8-9-10-11-12-14-16-17-18-19-20-21-22-23-27-28-29-32-33-35-36-38-39-41-43-45-48-49-50-51-52-53-54-55-56-58-61-)(mnist:0-3-),0.858996528,0.9012730615,-0.05011913677,15.50546921,194.5719988
(kmnist:2-3-5-7-)(mnist:0-1-3-4-7-8-9-)(emnist:2-4-12-17-18-19-22-24-30-40-41-49-50-53-57-58-60-),0.8718773946,0.9492939245,-0.05939792007,11.41953529,82.7452271
(emnist:1-3-4-8-9-10-11-13-16-17-18-21-22-23-26-28-31-33-38-42-47-48-49-50-51-52-53-55-56-58-59-61-)(kmnist:0-1-2-3-4-5-6-7-8-9-),0.819614711,0.8606307672,-0.02587234539,12.45422229,123.4342172
