Combination,Modularized Accuracy,Trained Model Accuracy,Accuracy Delta,Update Time,Scratch Time
(emnist:1-)(fmnist:3-)(kmnist:0-4-7-8-)(mnist:2-),0.5618831904,0.8940300922,-0.3321469018,4.035002973,53.255656
(emnist:0-1-3-4-5-6-9-10-11-12-15-16-17-18-19-20-21-23-24-25-26-27-28-29-30-31-32-33-34-35-36-38-39-40-42-43-44-45-46-47-48-49-50-53-54-55-56-57-58-59-60-61-)(fmnist:1-5-8-)(kmnist:1-4-5-6-)(mnist:0-1-2-3-4-5-6-8-9-),0.1417838831,0.7105919772,-0.5688080941,4.035002973,350.2387578
(emnist:3-8-10-12-18-21-23-24-25-29-30-38-43-48-49-52-60-)(fmnist:2-5-6-7-9-)(kmnist:1-2-3-4-5-6-7-8-9-)(mnist:1-3-6-9-),0.2977221939,0.8507664563,-0.5530442624,4.035002973,352.4275088
(emnist:0-13-19-26-35-39-44-46-48-56-58-)(fmnist:3-6-)(kmnist:0-1-4-5-6-8-9-),0.426005986,0.9337735759,-0.5077675899,3.943434538,141.352011
(emnist:0-1-2-3-4-5-6-7-8-9-10-11-15-16-18-20-21-22-23-24-26-27-28-29-30-31-33-34-35-36-37-38-40-41-42-43-44-45-46-47-48-49-50-51-54-55-56-57-58-59-61-)(kmnist:1-2-4-5-8-9-)(mnist:4-7-),0.1715324906,0.7838899978,-0.6123575072,3.99828154,358.6297922
(emnist:2-5-13-14-17-20-22-24-27-28-30-31-33-37-38-42-43-47-53-54-56-58-)(fmnist:2-3-6-7-)(kmnist:2-3-4-8-9-)(mnist:3-7-8-),0.2340553053,0.7739015418,-0.5398462365,4.035002973,370.710135
(emnist:4-5-7-19-20-38-42-46-49-51-52-60-)(fmnist:0-1-2-3-5-6-7-8-9-),0.3707232157,0.9328058237,-0.562082608,3.916020993,241.6626918
(emnist:2-3-4-5-7-9-15-16-20-22-24-25-27-28-31-32-33-37-39-40-42-43-46-49-54-55-56-57-59-60-61-)(mnist:5-6-9-),0.3549345078,0.8910663816,-0.5361318738,3.934903363,440.0012379
(fmnist:0-9-)(kmnist:0-3-4-5-)(mnist:1-2-5-7-),0.7772380291,0.9693665114,-0.1921284822,3.851630012,38.13062882
(emnist:11-12-16-18-21-29-36-37-44-47-50-51-54-55-)(fmnist:3-6-)(kmnist:0-1-2-3-4-6-9-),0.2842121481,0.8676578207,-0.5834456727,3.943434538,157.2917449
(emnist:0-1-2-3-5-8-9-10-11-12-14-15-16-17-18-20-21-22-23-25-26-27-29-31-32-34-35-37-38-39-41-42-45-46-47-48-50-51-52-53-54-55-56-57-58-59-60-)(kmnist:0-1-2-3-8-9-)(mnist:0-4-7-),0.1406040113,0.7682731947,-0.6276691834,3.99828154,361.371362
(emnist:0-2-3-6-7-8-9-10-11-12-16-17-20-23-25-28-29-31-32-34-37-39-40-41-42-44-45-48-49-54-55-56-57-59-60-61-)(kmnist:0-1-3-4-5-6-7-8-9-),0.1543843226,0.8317834136,-0.677399091,3.923561109,350.5509431
(fmnist:0-1-2-3-4-5-6-7-9-)(kmnist:0-1-3-4-5-7-8-)(mnist:5-),0.6904451812,0.8364906465,-0.1460454653,3.851630012,177.589051
(emnist:0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-)(kmnist:3-)(mnist:0-2-4-6-8-9-),0.1116276428,0.788176021,-0.6765483782,3.99828154,489.892699
(emnist:0-3-4-5-8-10-12-13-18-21-22-24-26-28-29-31-34-35-37-40-41-48-49-52-53-57-58-60-61-)(fmnist:0-7-),0.4388622388,0.8554457358,-0.416583497,3.916020993,300.412909
(fmnist:0-3-5-7-9-)(kmnist:3-4-5-8-9-),0.897,0.9436,-0.0466,3.764991295,69.32624197
(fmnist:3-7-8-)(mnist:1-2-3-9-),0.9116337323,0.9910937935,-0.07946006123,3.906557643,24.96270108
(kmnist:4-5-6-7-8-)(mnist:0-1-2-3-4-5-6-7-8-9-),0.8778666667,0.9622,-0.08433333333,3.973458624,69.26515007
(emnist:1-18-20-29-31-33-40-58-59-)(fmnist:0-1-2-3-4-5-7-8-9-)(mnist:3-4-5-6-),0.3900798369,0.7875997962,-0.3975199592,3.89828577,284.1427112
(emnist:0-1-2-3-4-5-7-8-9-10-12-13-15-16-17-18-19-20-21-23-25-26-27-28-29-32-33-34-35-36-37-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-58-60-61-)(fmnist:3-4-5-6-7-)(kmnist:0-1-7-)(mnist:1-3-4-5-6-7-9-),0.1681011861,0.7553007243,-0.5871995382,4.035002973,477.2188499
(fmnist:1-)(mnist:0-1-2-3-4-5-6-7-8-),0.9612651386,0.9843859474,-0.02312080873,3.906557643,51.55659699
(emnist:7-8-12-19-53-)(fmnist:2-4-5-7-9-)(kmnist:2-4-)(mnist:0-5-9-),0.4255068722,0.7969094085,-0.3714025363,4.035002973,161.6783497
(emnist:16-26-39-51-57-)(kmnist:0-1-4-8-9-),0.6432748538,0.9356725146,-0.2923976608,3.923561109,63.35472202
(fmnist:1-4-5-6-7-9-)(mnist:0-1-2-3-4-5-6-7-8-9-),0.7838125,0.9633125,-0.1795,3.906557643,128.4532671
(emnist:0-1-2-3-4-5-7-8-11-12-13-15-16-17-18-19-20-23-25-27-28-29-30-33-34-35-37-39-40-41-42-43-44-45-47-48-49-50-51-54-56-57-58-59-60-61-)(fmnist:0-)(kmnist:0-)(mnist:0-1-2-3-5-6-7-8-9-),0.1377122348,0.7677680766,-0.6300558418,4.035002973,331.300509
(fmnist:2-8-)(mnist:2-4-8-),0.9380513232,0.992181235,-0.05412991179,3.906557643,15.66654611
(emnist:0-8-)(fmnist:2-5-6-8-9-)(mnist:3-4-),0.5628973537,0.871977395,-0.3090800413,3.89828577,69.3539257
(emnist:0-1-2-3-4-6-10-15-16-17-19-21-22-31-36-37-38-39-41-44-48-50-51-52-53-55-58-59-60-)(kmnist:0-1-2-3-4-5-7-9-)(mnist:0-5-7-8-9-),0.1634747416,0.7613789116,-0.59790417,3.99828154,473.8843822
(emnist:0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-)(fmnist:0-1-2-3-4-5-6-7-8-9-)(kmnist:0-1-2-3-4-5-6-7-8-9-)(mnist:0-2-3-4-5-6-7-9-),0.1398407922,0.6715298099,-0.5316890177,4.035002973,720.0584729
(emnist:4-7-10-15-21-30-34-)(mnist:0-1-5-8-),0.3786554391,0.8020685552,-0.4234131161,3.934903363,187.8702531
(emnist:0-1-3-4-5-6-7-8-9-10-11-13-14-15-16-19-20-21-22-24-26-27-29-30-31-32-34-35-36-38-39-40-41-42-43-45-48-49-50-51-52-55-56-57-58-60-61-)(fmnist:0-1-2-4-5-6-7-8-9-)(kmnist:2-4-6-8-9-)(mnist:1-2-),0.2134354449,0.7520648927,-0.5386294477,4.035002973,533.3276651
(emnist:0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-)(fmnist:2-4-5-6-7-8-9-)(kmnist:0-1-2-3-4-5-6-7-8-9-)(mnist:1-2-3-4-5-6-8-9-),0.1299656416,0.6865150354,-0.5565493938,4.035002973,511.762989
(emnist:3-8-12-28-30-34-43-58-)(fmnist:1-2-3-4-5-7-8-9-)(kmnist:0-5-6-9-)(mnist:0-1-3-4-7-8-9-),0.422813352,0.7976813303,-0.3748679783,4.035002973,319.606921
(emnist:25-27-44-)(fmnist:5-6-7-8-)(kmnist:0-5-8-)(mnist:3-),0.6716151461,0.881142535,-0.2095273889,4.035002973,69.43416309
(emnist:7-54-)(kmnist:5-7-9-),0.3834586466,0.9866332498,-0.6031746032,3.923561109,44.98075199
(emnist:1-3-16-22-34-57-)(fmnist:8-)(mnist:1-3-),0.6032614526,0.8259306941,-0.2226692415,3.89828577,74.23836398
(emnist:1-2-4-5-7-10-14-15-17-18-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-46-47-48-50-51-52-53-57-58-59-60-61-)(fmnist:0-2-4-6-7-9-),0.3337961174,0.7894774966,-0.4556813792,3.916020993,427.411648
(fmnist:0-2-3-4-5-6-7-8-9-)(kmnist:0-1-2-3-4-5-6-7-8-)(mnist:1-3-4-5-6-7-8-9-),0.6763891027,0.8987994459,-0.2224103432,3.851630012,225.673377
(emnist:0-1-3-5-7-8-9-10-11-13-18-22-23-24-25-27-28-29-30-32-33-34-36-38-41-43-47-50-51-54-55-56-57-60-)(kmnist:1-2-4-6-7-8-9-),0.1980420867,0.7759895449,-0.5779474582,3.923561109,439.0133502
(emnist:0-1-2-3-5-7-8-9-10-12-14-15-18-19-20-23-25-26-27-28-30-31-32-34-36-38-43-45-47-48-49-50-54-55-59-60-)(fmnist:3-4-6-7-8-)(kmnist:1-3-4-8-),0.1755807429,0.8001683313,-0.6245875884,3.943434538,488.70733
(emnist:1-2-3-4-6-9-12-16-19-22-23-24-26-27-30-31-32-34-35-37-38-39-40-42-44-46-48-49-51-52-53-55-57-59-61-)(fmnist:2-3-4-6-7-9-)(mnist:1-3-4-6-7-8-9-),0.1971386034,0.7756393963,-0.5785007928,3.89828577,486.821496
